,index,title,price,deal,location,shop,url,profit,tmall,mall,brand,pricelevel,province,city
3895,3975.0,亮立得摇摇乐唇釉非不脱色持久保湿星空染唇液气垫口红学生款可爱,49.99,1986.0,广东 广州,亮立得化妆品旗舰店,//detail.tmall.com/item.htm?id=546633766230&ns=1&abbucket=13,99280.14,天猫,商家,其他,40-60,广东, 广州
3901,3981.0,Revlon/露华浓 丽采炫亮唇膏口红chic哑光持久保湿滋润不脱色,59.0,183.0,香港 新界,阿部药妆海外旗舰店,//detail.tmall.com/item.htm?id=553118084115&ns=1&abbucket=13,10797.0,天猫,商家,其他,40-60,香港, 新界
3902,3982.0,颜控口红哑光持久保湿不脱色防水不沾杯豆沙色学生款可爱正品唇膏,39.0,2999.0,福建 厦门,飞润化妆品专营店,//detail.tmall.com/item.htm?id=559736574067&ns=1&abbucket=13,116961.0,天猫,商家,其他,20-40,福建, 厦门
3903,3983.0,[2支]果冻口红美颜可以吃的秘籍正品变色秘笈狗卖口红的姑奶奶,39.9,750.0,浙江 杭州,丽吾琼旗舰店,//detail.tmall.com/item.htm?id=525174555397&ns=1&abbucket=13,29925.0,天猫,商家,其他,20-40,浙江, 杭州
3905,3986.0,美宝莲小灯管狗口红小灯泡唇膏豆沙色官方旗舰店专柜正品抖音同款,93.0,306.0,江苏 徐州,博尼达化妆品专营店,//detail.tmall.com/item.htm?id=559674352334&ns=1&abbucket=13,28458.0,天猫,商家,Maybelline/美宝莲,80-100,江苏, 徐州
3913,3995.0,新款DIOR迪奥 固体唇釉魅惑漆光釉唇膏口红857/877/744/740/550,199.0,196.0,香港 九龙,梓薇国际海外专营店,//detail.tmall.com/item.htm?id=552851277238&ns=1&abbucket=13,39004.0,天猫,商家,Dior/迪奥,180-200,香港, 九龙
3915,3998.0,美宝莲口红唇膏绝色持久染唇液滋润保湿唇膏唇彩唇露,84.9,99.0,上海,美宝莲欧美斯专卖店,//detail.tmall.com/item.htm?id=538914004876&ns=1&abbucket=13,8405.1,天猫,商家,Maybelline/美宝莲,80-100,上海,上海
3916,3999.0,美宝莲绝色持久唇膏 粉红警报 魅惑炫亮润泽唇彩口红官方正品,99.0,72.0,上海,美宝莲旗舰店,//detail.tmall.com/item.htm?id=36970426620&ns=1&abbucket=13,7128.0,天猫,商家,Maybelline/美宝莲,80-100,上海,上海
3917,4000.0,KKXX口红持久保湿非不 脱色掉色唇膏韩国咬唇妆滋润唇彩防水正品,99.9,1986.0,广东 汕头,kkxx旗舰店,//detail.tmall.com/item.htm?id=546068757423&ns=1&abbucket=13,198401.40000000002,天猫,商家,其他,80-100,广东, 汕头
3927,4010.0,韩婵口红套装平价学生款可爱持久保湿咬唇不脱色不沾杯防水韩国女,17.8,1461.0,广东 广州,韩婵居家日用旗舰店,//detail.tmall.com/item.htm?id=564059456727&ns=1&abbucket=13,26005.8,天猫,商家,其他,0-20,广东, 广州
3929,4012.0,eos/伊欧诗变色润唇膏持久保湿滋润补水学生女腮红口红男护唇膏,59.0,255.0,上海,eos化妆品旗舰店,//detail.tmall.com/item.htm?id=545466694294&ns=1&abbucket=13,15045.0,天猫,商家,其他,40-60,上海,上海
3932,4015.0,巧迪尚惠口红长效保湿不易脱色咬唇妆学生款可爱滋润姨妈橘色唇膏,18.0,15325.0,广东 广州,巧迪尚惠旗舰店,//detail.tmall.com/item.htm?id=35835228603&ns=1&abbucket=13,275850.0,天猫,商家,其他,0-20,广东, 广州
3940,4023.0,兰瑟口红小样一盒套装组合持久保湿不脱色不沾杯韩国防水梅子色,87.0,677.0,广东 广州,兰瑟梵可诗专卖店,//detail.tmall.com/item.htm?id=559704090645&ns=1&abbucket=13,58899.0,天猫,商家,其他,80-100,广东, 广州
3941,4024.0,兰瑟口红小样套装组合持久保湿不脱色韩国防水不沾杯正品大牌口红,87.0,163.0,广东 广州,兰瑟梵可诗专卖店,//detail.tmall.com/item.htm?id=564935322282&ns=1&abbucket=13,14181.0,天猫,商家,其他,80-100,广东, 广州
3945,4028.0,卡姿兰限量版口红正品专柜持久保湿不脱色韩国防水雾感套装学生款,99.0,82.0,安徽 合肥,安徽悦美化妆品专营店,//detail.tmall.com/item.htm?id=564722296476&ns=1&abbucket=13,8118.0,天猫,商家,其他,80-100,安徽, 合肥
3951,4034.0,诱惑彩妆正红色口红持久不沾杯不掉色唇膏保湿不易脱色学生款可爱,55.3,35.0,广东 广州,诱惑日化旗舰店,//detail.tmall.com/item.htm?id=536887891386&ns=1&abbucket=13,1935.5,天猫,商家,其他,40-60,广东, 广州
3960,4043.0,美颜秘笈限量果冻口红温变不沾杯不脱色持久滋润保湿唇膏唇彩,139.0,54.0,广东 广州,美颜秘笈旗舰店,//detail.tmall.com/item.htm?id=531343382024&ns=1&abbucket=13,7506.0,天猫,商家,其他,120-140,广东, 广州
3962,4045.0,维生素小样口红一盒套装组合 持久保湿不脱色不沾杯防水学生唇膏,19.9,1105.0,广东 深圳,xixi旗舰店,//detail.tmall.com/item.htm?id=562832338724&ns=1&abbucket=13,21989.5,天猫,商家,其他,0-20,广东, 深圳
3964,4047.0,雅邦小样口红组合套装保湿不易脱色不易沾杯姨妈南瓜豆沙唇膏正品,45.0,4112.0,广东 深圳,雅邦化妆品旗舰店,//detail.tmall.com/item.htm?id=562814719446&ns=1&abbucket=13,185040.0,天猫,商家,其他,40-60,广东, 深圳
3969,4052.0,美宝莲玩色狂想系列撞色唇釉唇膏唇彩 专属口红精华滋养哑光漆光,69.0,344.0,上海,美宝莲旗舰店,//detail.tmall.com/item.htm?id=554343290264&ns=1&abbucket=13,23736.0,天猫,商家,Maybelline/美宝莲,60-80,上海,上海
3970,4053.0,韩恩正品口红持久保湿不脱色韩国学生防水脏橘色姨妈豆沙色唇膏,46.0,470.0,山东 青岛,韩恩化妆品旗舰店,//detail.tmall.com/item.htm?id=559335812672&ns=1&abbucket=13,21620.0,天猫,商家,其他,40-60,山东, 青岛
3973,4056.0,卡姿兰唇彩口红保湿滋润不脱色非韩国学生款可爱防水果冻持久正品,99.0,106.0,江苏 常州,诗唯雅化妆品专营店,//detail.tmall.com/item.htm?id=559395073304&ns=1&abbucket=13,10494.0,天猫,商家,其他,80-100,江苏, 常州
3975,4058.0,雅邦正品果冻口红保湿不易脱色咬唇学生咬唇妆不易沾杯唇膏,39.0,840.0,广东 深圳,雅邦化妆品旗舰店,//detail.tmall.com/item.htm?id=543651473366&ns=1&abbucket=13,32760.0,天猫,商家,其他,20-40,广东, 深圳
3979,4062.0,16brand布兰德按压气垫口红ins唇釉持久保湿显色不脱色韩国防水,149.0,45.0,广东 广州,16brand旗舰店,//detail.tmall.com/item.htm?id=560449603379&ns=1&abbucket=13,6705.0,天猫,商家,其他,140-160,广东, 广州
3983,4066.0,日本Cezanne倩丽白管唇膏口红裸色豆沙色珠光持久显色高保湿防水,52.0,199.0,香港 新界,阿部药妆海外旗舰店,//detail.tmall.com/item.htm?id=554113919917&ns=1&abbucket=13,10348.0,天猫,商家,其他,40-60,香港, 新界
4000,4084.0,巧迪尚惠唇彩持久保湿滋润不脱色防水学生唇釉唇蜜染唇液抖音口红,19.9,2388.0,广东 佛山,qdsuh巧迪尚惠梵可诗专卖,//detail.tmall.com/item.htm?id=41774131537&ns=1&abbucket=13,47521.2,天猫,商家,其他,0-20,广东, 佛山
4009,4093.0,绿缘萝口红持久保湿不易脱色孕妇唇膏防水不干脏橘南瓜豆沙西柚色,49.0,588.0,河北 唐山,绿缘萝旗舰店,//detail.tmall.com/item.htm?id=553265149799&ns=1&abbucket=13,28812.0,天猫,商家,其他,40-60,河北, 唐山
4010,4094.0,Antipodes新西兰天然有机植物孕妇口红4G持久保湿不脱色,199.0,57.0,新西兰,antipodes海外旗舰店,//detail.tmall.com/item.htm?id=545994100802&ns=1&abbucket=13,11343.0,天猫,商家,其他,180-200,新西兰,新西兰
4025,4109.0,韩国BBIA丝绒哑光雾面唇膏3.2g 滋润保湿持久口红咬唇妆,53.0,151.0,香港 新界,美丽聚海外专营店,//detail.tmall.com/item.htm?id=526013027796&ns=1&abbucket=13,8003.0,天猫,商家,其他,40-60,香港, 新界
4033,4117.0,冰之恋果冻口红持久保湿滋润补水不脱色温变咬唇妆变色润唇膏正品,39.9,681.0,广东 汕头,冰之恋化妆品旗舰店,//detail.tmall.com/item.htm?id=567079798607&ns=1&abbucket=13,27171.899999999998,天猫,商家,其他,20-40,广东, 汕头
4034,4118.0,美国Revlon露华浓丽彩炫亮持久滋润护唇唇膏黑管口红豆沙色美国,59.0,377.0,香港 香港岛,嘉众化妆品海外专营店,//detail.tmall.com/item.htm?id=549947585225&ns=1&abbucket=13,22243.0,天猫,商家,其他,40-60,香港, 香港岛
4038,4122.0,Chanel/香奈儿炫亮魅力唇膏丝绒系列限量版3.5g N1N2N3N4口红,588.0,13.0,北京,睿美姿化妆品专营店,//detail.tmall.com/item.htm?id=561358417086&ns=1&abbucket=13,7644.0,天猫,商家,Chanel/香奈儿,400以上,北京,北京
4053,4137.0,【24支】12支口红滋润保湿不脱色 12支眼影笔防水不晕染组合套装,17.8,1236.0,浙江 金华,健美创研韩莫若专卖店,//detail.tmall.com/item.htm?id=562202043978&ns=1&abbucket=13,22000.8,天猫,商家,其他,0-20,浙江, 金华
4058,4142.0,稚优泉按压口红正品持久保湿不容易脱色番茄豆沙樱花枫叶不易沾杯,59.9,2498.0,上海,稚优泉化妆品旗舰店,//detail.tmall.com/item.htm?id=562007035330&ns=1&abbucket=13,149630.19999999998,天猫,商家,Chioture/稚优泉,40-60,上海,上海
4059,4143.0,Chanel/香奈儿coco shine口红可可小姐水亮唇膏44 91 55 56,238.0,122.0,香港 新界,drogist海外旗舰店,//detail.tmall.com/item.htm?id=548478940870&ns=1&abbucket=13,29036.0,天猫,商家,Chanel/香奈儿,220-240,香港, 新界
4061,4145.0,雅邦小黑管口红持久保湿不易脱豆沙色姨妈色南瓜色西柚色哑光唇膏,19.0,11964.0,河北 石家庄,永乔化妆品专营店,//detail.tmall.com/item.htm?id=556918323858&ns=1&abbucket=13,227316.0,天猫,商家,其他,0-20,河北, 石家庄
4062,4146.0,正品Revlon露华浓口红丽彩炫亮唇膏润唇保湿持久不脱妆225#740号,49.0,491.0,香港 新界,美丽聚海外专营店,//detail.tmall.com/item.htm?id=552678498911&ns=1&abbucket=13,24059.0,天猫,商家,其他,40-60,香港, 新界
4067,4151.0,正品Dior迪奥粉漾魅惑润唇膏变色口红3.5g保湿滋润持久004/001,195.0,67.0,香港 新界,美丽聚海外专营店,//detail.tmall.com/item.htm?id=546776772994&ns=1&abbucket=13,13065.0,天猫,商家,Dior/迪奥,180-200,香港, 新界
4072,4156.0,咬唇妆哑光口红雾面不脱色学生款南瓜色枫叶红抖音防水,39.9,295.0,四川 成都,蓓娜尔斯旗舰店,//detail.tmall.com/item.htm?id=565162427670&ns=1&abbucket=13,11770.5,天猫,商家,其他,20-40,四川, 成都
4076,4160.0,抖音同款胡萝卜素口红正品持久保湿不易脱色韩国防水果冻孕妇可用,39.9,345.0,广东 广州,肌肤之食旗舰店,//detail.tmall.com/item.htm?id=566212272717&ns=1&abbucket=13,13765.5,天猫,商家,其他,20-40,广东, 广州
4089,4174.0,戴春林沉鱼落雁眉黛膏口红腮红眼影眼线画眉一膏多用,58.0,227.0,江苏 扬州,戴春林旗舰店,//detail.tmall.com/item.htm?id=35828826148&ns=1&abbucket=13,13166.0,天猫,商家,其他,40-60,江苏, 扬州
4091,4176.0,卡姿兰口红持久保湿不脱色韩国防水限量版唇膏滋润正品专柜学生款,25.0,300.0,安徽 合肥,安徽悦美化妆品专营店,//detail.tmall.com/item.htm?id=540330154894&ns=1&abbucket=13,7500.0,天猫,商家,其他,20-40,安徽, 合肥
4096,4181.0,Karen Murrell孕妇可用天然口红新西兰KM口红怀孕期专用正品唇膏,109.0,293.0,新西兰,unichem海外旗舰店,//detail.tmall.com/item.htm?id=551327430029&ns=1&abbucket=13,31937.0,天猫,商家,其他,100-120,新西兰,新西兰
4101,4186.0,欧莱雅口红纷泽琉光奢润唇釉307枫叶红303 103 901 204旗舰店官网,99.0,134.0,浙江 杭州,欧莱雅恒骊祥专卖店,//detail.tmall.com/item.htm?id=543893676041&ns=1&abbucket=13,13266.0,天猫,商家,其他,80-100,浙江, 杭州
4109,4194.0,Dior/迪奥瘾诱超模唇膏口红2017新品黑管口红滋润保湿740 554 550,215.0,55.0,香港 新界,芯动力国际海外专营店,//detail.tmall.com/item.htm?id=548751090112&ns=1&abbucket=13,11825.0,天猫,商家,Dior/迪奥,200-220,香港, 新界
4110,4195.0,美宝莲好气色咬唇妆三色口红持久保湿唇膏唇釉唇彩不脱色 旗舰店,69.9,388.0,上海,天猫超市,//detail.tmall.com/item.htm?id=520828694464&ns=1&abbucket=13,27121.2,天猫,商家,Maybelline/美宝莲,60-80,上海,上海
4113,4198.0,【3支装】口红持久保湿防水不脱色唇膏学生款可爱豆沙色韩国正品,17.9,553.0,浙江 金华,健美创研力亿专卖店,//detail.tmall.com/item.htm?id=566534369104&ns=1&abbucket=13,9898.699999999999,天猫,商家,其他,0-20,浙江, 金华
4115,4200.0,Dior/迪奥 金艳幻彩唇膏口红圣诞限量版时尚哑光 3.5g 540 750,288.0,78.0,香港 香港岛,farmacity海外旗舰店,//detail.tmall.com/item.htm?id=559382463425&ns=1&abbucket=13,22464.0,天猫,商家,Dior/迪奥,280-300,香港, 香港岛
4124,4209.0,Pat McGrath labs 哑光唇膏口红丝绒雾面 多款可选 不卡纹,425.0,9.0,海外,xylife海外专营店,//detail.tmall.com/item.htm?id=559012322859&ns=1&abbucket=13,3825.0,天猫,商家,其他,400以上,海外,海外
4129,4214.0,俪兰魅惑口红持久保湿不脱色滋润防水哑光唇彩膏豆沙西,59.0,230.0,上海,leelan旗舰店,//detail.tmall.com/item.htm?id=546470618111&ns=1&abbucket=13,13570.0,天猫,商家,其他,40-60,上海,上海
4130,4215.0,MENOW/美诺 细管口红持久保湿唇膏不易脱色咬唇妆滋润不干,49.0,335.0,广东 汕头,美诺旗舰店,//detail.tmall.com/item.htm?id=542110552651&ns=1&abbucket=13,16415.0,天猫,商家,其他,40-60,广东, 汕头
4136,4222.0,美宝莲口红好气色轻唇膏唇彩学生用长效保湿滋润防干裂官方旗舰店,71.0,137.0,上海,美宝莲美洁金信专卖店,//detail.tmall.com/item.htm?id=528653152411&ns=1&abbucket=13,9727.0,天猫,商家,Maybelline/美宝莲,60-80,上海,上海
4138,4224.0,Revlon/露华浓唇膏持久保湿滋润豆沙色斩男色口红咬唇妆姨妈色,79.0,391.0,浙江 杭州,revlon海外旗舰店,//detail.tmall.com/item.htm?id=556350437308&ns=1&abbucket=13,30889.0,天猫,商家,其他,60-80,浙江, 杭州
4140,4226.0,HKH魅惑口红持久保湿不脱色防水哑光豆沙西柚色润唇膏唇彩滋润,168.0,357.0,广东 深圳,hkh旗舰店,//detail.tmall.com/item.htm?id=561360638449&ns=1&abbucket=13,59976.0,天猫,商家,其他,160-180,广东, 深圳
4146,4233.0,意大利 KIKO小黑管口红保湿滋润持久显色 防水不易沾杯不易脱妆,55.0,160.0,香港 新界,阿部药妆海外旗舰店,//detail.tmall.com/item.htm?id=565997982900&ns=1&abbucket=13,8800.0,天猫,商家,其他,40-60,香港, 新界
4151,4238.0,凯芙兰口红套盒保湿不易脱色韩国防水小样套装显色唇釉旗舰正品,99.0,159.0,安徽 芜湖,凯芙兰美诗专卖店,//detail.tmall.com/item.htm?id=563395752822&ns=1&abbucket=13,15741.0,天猫,商家,其他,80-100,安徽, 芜湖
4157,4244.0,Chanel/香奈儿炫亮魅力唇膏42#43水亮唇膏口红试色瑕疵,170.0,89.0,北京,碧凡化妆品专营店,//detail.tmall.com/item.htm?id=539461952667&ns=1&abbucket=13,15130.0,天猫,商家,Chanel/香奈儿,160-180,北京,北京
4158,4245.0,Dior/迪奥 17新款夹心双色口红999,238.0,28.0,香港 香港岛,魅力惠海外旗舰店,//detail.tmall.com/item.htm?id=560338198708&ns=1&abbucket=13,6664.0,天猫,商家,Dior/迪奥,220-240,香港, 香港岛
4160,4247.0,口红持久保湿不易脱色不沾杯韩国防水学生款可爱唇膏正品豆沙色,17.9,1027.0,浙江 杭州,素浴旗舰店,//detail.tmall.com/item.htm?id=561423854506&ns=1&abbucket=13,18383.3,天猫,商家,其他,0-20,浙江, 杭州
4165,4253.0,美宝莲口红宝蓓爱炫彩护唇膏变色润唇膏彩保湿滋润学生官方旗舰店,24.9,520.0,上海,美宝莲悦宁专卖店,//detail.tmall.com/item.htm?id=532663676938&ns=1&abbucket=13,12948.0,天猫,商家,Maybelline/美宝莲,20-40,上海,上海
4168,4256.0,美宝莲口红三色咬唇妆渐变色南瓜色口红学生款可爱官方旗舰店正品,75.0,155.0,广东 广州,美宝莲恒骊祥专卖店,//detail.tmall.com/item.htm?id=528998834970&ns=1&abbucket=13,11625.0,天猫,商家,Maybelline/美宝莲,60-80,广东, 广州
4173,4261.0,卡姿兰口红持久保湿不易脱色唇彩唇釉唇膏滋润防水专柜官方正品,99.0,77.0,江苏 南京,卡姿兰恋尚专卖店,//detail.tmall.com/item.htm?id=536632295283&ns=1&abbucket=13,7623.0,天猫,商家,其他,80-100,江苏, 南京
4174,4262.0,卡姿兰口红持久保湿不脱色不沾杯韩国防水星空抖音同款礼盒正品,109.0,87.0,广东 广州,卡姿兰丽尚专卖店,//detail.tmall.com/item.htm?id=554890458520&ns=1&abbucket=13,9483.0,天猫,商家,其他,100-120,广东, 广州
4178,4266.0,韩国魔法森林 Kiss 雾面哑光唇膏口红rd03 香吻情调唇膏,45.0,1197.0,香港 新界,钤濎行海外专营店,//detail.tmall.com/item.htm?id=530481947016&ns=1&abbucket=13,53865.0,天猫,商家,其他,40-60,香港, 新界
4183,4271.0,美宝莲女皇色口红r09pm不掉色不脱色正品枫叶红姨妈色哑光唇膏,93.0,59.0,上海,吾悦化妆品专营店,//detail.tmall.com/item.htm?id=555761873979&ns=1&abbucket=13,5487.0,天猫,商家,Maybelline/美宝莲,80-100,上海,上海
4193,4282.0,Dior/迪奥 固体唇釉 17新款持久保湿魅惑漆光釉唇膏口红3.2g,268.0,45.0,上海,魅力惠官方旗舰店,//detail.tmall.com/item.htm?id=552381647878&ns=1&abbucket=13,12060.0,天猫,商家,Dior/迪奥,260-280,上海,上海
4196,4285.0,Tom Ford汤姆福特TF黑金黑管唇膏口红2g3g显色07/08/10/15/16/80#,259.0,55.0,香港 新界,欧如拉海外专营店,//detail.tmall.com/item.htm?id=555946521186&ns=1&abbucket=13,14245.0,天猫,商家,Ford/福特,240-260,香港, 新界
4202,4291.0,Tom Ford/汤姆福特TF口红黑金黑管唇膏2g 3g 06/08/16/9/15/80#,249.0,203.0,香港 新界,骏然海外专营店,//detail.tmall.com/item.htm?id=546050269386&ns=1&abbucket=13,50547.0,天猫,商家,Ford/福特,240-260,香港, 新界
4204,4293.0,美康粉黛西柚色鎏金口红不易脱色不易沾杯滋润唇膏持久保湿,39.0,903.0,江苏 南京,美康粉黛归真堂专卖店,//detail.tmall.com/item.htm?id=520849484586&ns=1&abbucket=13,35217.0,天猫,商家,其他,20-40,江苏, 南京
4208,4297.0,胡萝卜素温变色润唇膏孕妇果冻口红持久保湿不脱色不沾杯滋润补水,29.9,3620.0,上海,colourfeel旗舰店,//detail.tmall.com/item.htm?id=561253735345&ns=1&abbucket=13,108238.0,天猫,商家,其他,20-40,上海,上海
4217,4306.0,玛丽黛佳唇釉 不脱色持久保湿防水口红小样套装学生款可爱旗舰店,49.0,958.0,江苏 南京,雅妆化妆品专营店,//detail.tmall.com/item.htm?id=545238069684&ns=1&abbucket=13,46942.0,天猫,商家,其他,40-60,江苏, 南京
4221,4310.0,Revlon/露华浓丽彩炫亮黑管滋润唇膏 豆沙色口红持久保湿 不脱妆,59.0,807.0,香港 香港岛,钤濎行海外专营店,//detail.tmall.com/item.htm?id=550025976114&ns=1&abbucket=13,47613.0,天猫,商家,其他,40-60,香港, 香港岛
4234,4323.0,Avon/雅芳琉璃焕彩唇膏保湿滋润唇膏口红官方旗舰店官方正品,59.0,200.0,浙江 杭州,avon雅芳官方旗舰店,//detail.tmall.com/item.htm?id=563355522895&ns=1&abbucket=13,11800.0,天猫,商家,其他,40-60,浙江, 杭州
4235,4324.0,美国The Balm唇釉吃土色口红丝绒哑光雾面唇彩持久保湿防水不脱色,139.0,465.0,浙江 杭州,thebalm海外旗舰店,//detail.tmall.com/item.htm?id=558319021643&ns=1&abbucket=13,64635.0,天猫,商家,其他,120-140,浙江, 杭州
4237,4326.0,唯资正品变色润唇膏滋润保湿持久不脱色孕妇裸妆学生粉色温变口红,29.0,359.0,广东 东莞,veecci唯资旗舰店,//detail.tmall.com/item.htm?id=560592479865&ns=1&abbucket=13,10411.0,天猫,商家,其他,20-40,广东, 东莞
4240,4329.0,【4支装】口红持久保湿不脱色防水唇膏韩国学生款可爱正品豆沙色,17.9,896.0,浙江 金华,珀蕾旗舰店,//detail.tmall.com/item.htm?id=563173218763&ns=1&abbucket=13,16038.399999999998,天猫,商家,其他,0-20,浙江, 金华
4241,4330.0,欧莱雅纷泽琉金唇釉人鱼姬口红持久保湿不脱色滋润保湿亮闪百搭,125.0,197.0,上海,欧莱雅官方旗舰店,//detail.tmall.com/item.htm?id=562344875280&ns=1&abbucket=13,24625.0,天猫,商家,其他,120-140,上海,上海
4246,4335.0,Dolce＆Gabbana/杜嘉班纳DG黑管金管哑光唇膏双色夹心口红642/621,239.0,34.0,香港 香港岛,嘉众化妆品海外专营店,//detail.tmall.com/item.htm?id=544386006658&ns=1&abbucket=13,8126.0,天猫,商家,其他,220-240,香港, 香港岛
4250,4339.0,曼秀雷敦什果冰变色润唇膏2g 变色唇膏口红唇彩滋润保湿,29.9,1316.0,广东 广州,曼秀雷敦旗舰店,//detail.tmall.com/item.htm?id=41098503903&ns=1&abbucket=13,39348.4,天猫,商家,其他,20-40,广东, 广州
4255,4344.0,欧莱雅彩妆纷泽琉金唇釉唇蜜人鱼姬口红不脱色持久保湿726 731,125.0,418.0,江苏 苏州,欧莱雅彩妆旗舰店,//detail.tmall.com/item.htm?id=563512827742&ns=1&abbucket=13,52250.0,天猫,商家,其他,120-140,江苏, 苏州
4266,4356.0,伯特小蜜蜂凝彩唇膏笔持久保湿哑光提升气色持久滋润孕妇口红正品,115.0,85.0,浙江 杭州,伯特小蜜蜂海外旗舰店,//detail.tmall.com/item.htm?id=550354739371&ns=1&abbucket=13,9775.0,天猫,商家,其他,100-120,浙江, 杭州
4269,4359.0,卡姿兰唇彩滋润保湿防水不脱色持久金致胶原唇蜜唇釉口红学生正品,69.0,180.0,安徽 芜湖,思琪化妆品专营店,//detail.tmall.com/item.htm?id=26307672630&ns=1&abbucket=13,12420.0,天猫,商家,其他,60-80,安徽, 芜湖
4270,4360.0,正品泰国Beauty Cottage口红3.5g持久保湿不脱色咬唇妆豆沙色,63.0,206.0,香港 新界,芯动力国际海外专营店,//detail.tmall.com/item.htm?id=556678833711&ns=1&abbucket=13,12978.0,天猫,商家,其他,60-80,香港, 新界
4277,4367.0,屈臣氏Karen Murrell天然唇膏口红孕妇可用(多色选)新西兰KM唇膏,129.0,53.0,浙江 杭州,屈臣氏海外旗舰店,//detail.tmall.com/item.htm?id=564885450469&ns=1&abbucket=13,6837.0,天猫,商家,其他,120-140,浙江, 杭州
4278,4368.0,伊丝诺正品按压口红持久保湿不脱色韩国豆沙色咬唇妆学生唇膏防水,39.9,77.0,广东 广州,iseno伊丝诺化妆品旗舰店,//detail.tmall.com/item.htm?id=543992701902&ns=1&abbucket=13,3072.2999999999997,天猫,商家,其他,20-40,广东, 广州
4294,4384.0,法国bourjois妙巴黎天鹅绒彩丝绒液体唇釉唇彩唇蜜唇膏口红哑光19,129.0,590.0,香港 九龙,梓薇国际海外专营店,//detail.tmall.com/item.htm?id=549359155698&ns=1&abbucket=13,76110.0,天猫,商家,其他,120-140,香港, 九龙
4297,4387.0,梦妆口红花心丝绒唇膏 笔蜡笔保湿持久雾面哑光豆沙色 不易脱色,69.0,73.0,上海,丽人丽妆官方旗舰店,//detail.tmall.com/item.htm?id=558189922740&ns=1&abbucket=13,5037.0,天猫,商家,其他,60-80,上海,上海
4298,4388.0,2盒口红套装小样持久保湿不易脱色唇膏韩国防水学生正品豆沙南瓜,39.8,558.0,浙江 杭州,素浴旗舰店,//detail.tmall.com/item.htm?id=560969119020&ns=1&abbucket=13,22208.399999999998,天猫,商家,其他,20-40,浙江, 杭州
4301,4391.0,泰国nani so matte哑光唇釉 雾面口红豆沙橘粉复古色510#528号色,49.0,330.0,香港 九龙,汇美社海外专营店,//detail.tmall.com/item.htm?id=562850292010&ns=1&abbucket=13,16170.0,天猫,商家,其他,40-60,香港, 九龙
